State,County,Area,District,Latitude,Longitude,AveDbh8,ACONIF,HypoOcea,LobaOreg,LobaPulm,LobaScro,NephBell,NephHelv,NephResu,PeltColl,PseuAnom,PseuAnth,PseuCroc,SticFuli,SticLimb,PercentSlope,TransAspect,Elevation,PlotNum,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tday1,tday2,tday3,tday4,tday5,tday6,tday7,tday8,tday9,tday10,tday11,tday12,tave1,tave2,tave3,tave4,tave5,tave6,tave7,tave8,tave9,tave10,tave11,tave12,relh1,relh2,relh3,relh4,relh5,relh6,relh7,relh8,relh9,relh10,relh11,relh12,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12,etpj1,etpj2,etpj3,etpj4,etpj5,etpj6,etpj7,etpj8,etpj9,etpj10,etpj11,etpj12,vpsa1,vpsa2,vpsa3,vpsa4,vpsa5,vpsa6,vpsa7,vpsa8,vpsa9,vpsa10,vpsa11,vpsa12,vpam1,vpam2,vpam3,vpam4,vpam5,vpam6,vpam7,vpam8,vpam9,vpam10,vpam11,vpam12,mind1,mind2,mind3,mind4,mind5,mind6,mind7,mind8,mind9,mind10,mind11,mind12,sfmm1,sfmm2,sfmm3,sfmm4,sfmm5,sfmm6,sfmm7,sfmm8,sfmm9,sfmm10,sfmm11,sfmm12,DegDays
OREGON,Douglas,Umpqua N.F.,Tiller,43.045,-122.6279,34.2,149.6237,0,1,1,0,1,1,0,1,1,1,1,1,0,10,0.933012691,2.3,1048120,7.40479,9.84989,12.4745,15.55498,19.53498,23.1845,27.76219,28.39219,24.75989,18.25989,9.77527,6.50249,-1.40521,-0.87521,0.41479,2.1671,4.54527,7.26527,9.54249,9.15788,6.4574,3.4074,0.81479,-1.45751,3.93479,5.6271,7.72171,10.28219,13.63037,16.91219,20.58758,20.81527,17.54527,12.40527,6.24527,3.36249,3.00479,4.48758,6.4494,8.86219,12.04037,15.22989,18.6571,18.77527,15.61249,10.83479,5.29527,2.52249,67.9818,62.8,59.7587,56.9952,54.0769,52.8769,49.0769,47.1,48.0769,54.0721,68.1182,70.6,154.855,135.8011,135.7011,111.129,76.126,50.0491,23.6721,18,40.2491,88.4982,202.1041,204.5041,5.491,10.491,19.491,31.882,46.769,59,68.769,61.26,41.373,21.982,8.651,4.491,808.97,910.97,1051.662,1250.758,1560.037,1926.68,2423.728,2458.267,2004.989,1439.527,950.788,776.74,550.509,572.509,628.74,713.74,844.788,1020.018,1190.018,1159.74,964.509,779.461,647.74,548.509,1378.334,1064.267,752.795,154.839,-688.592,-1269.509,-1895.131,-1719.069,-838.686,203.549,1761.506,1905.825,9375.425,13927.645,20263.408,26351.725,30431.49,31759.449,31140.977,27509.355,21956.348,15621.541,10567.923,8070.309,37099.801
OREGON,Douglas,Umpqua N.F.,Tiller,43.0448,-122.5607,35.8,174.3636,0,0,1,0,0,1,1,1,1,1,0,0,0,5,0.750000031,3.5,1048124,5.74627,7.6571,9.87981,12.79134,16.66946,20.44793,25.23674,25.97674,22.38829,16.1071,7.82557,4.96285,-2.94715,-2.53562,-1.44409,0.28591,2.69438,5.52438,8.19508,8.02355,5.44355,2.40355,-0.79562,-3.08373,2.32285,3.64557,5.41863,7.86863,11.16641,14.56829,18.52403,18.90591,15.71557,10.70745,4.42557,1.79285,1.40285,2.56557,4.21863,6.53863,9.68522,12.9871,16.71591,17.00438,13.91745,9.25627,3.51557,0.94285,68.0034,63.8,61.1659,58.5881,55.8036,54.4881,50.9,49.1188,50.2881,56.3881,68.7659,69.8931,182.2207,159.3478,160.2137,130.0409,86.4423,56.0728,27.9728,18.4,47.4576,100.8492,237.7852,238.1782,3,6,13,23.307,38,51.307,61.307,52.307,33.307,16.154,5,2,721.202,792.355,897.627,1062.779,1326.522,1657.948,2132.486,2183.793,1784.71,1286.627,837.355,695.083,491.083,506.083,549.202,623.236,741.202,904.355,1086.355,1074.202,899.083,726.083,576.083,486.083,1729.207,1425.478,1199.137,601.196,-313.577,-978.485,-1620.792,-1437.52,-524.637,507.708,2227.852,2319.782,7201.531,11127.111,17458.789,24167.078,29237.688,31480.326,30540.982,25646.951,19325.311,12856.054,8109.954,6252.29,30147.209
OREGON,Douglas,Umpqua N.F.,Tiller,43.0445,-122.4936,43.7,173.0919,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.909576041,4.8,1048128,4.06868,5.41652,7.20543,9.9235,13.6735,17.5835,22.59543,23.45435,19.93435,13.89651,5.8376,3.40567,-4.53132,-4.25047,-3.3724,-1.6424,0.7776,3.7076,6.78868,6.84698,4.40892,1.37892,-2.45325,-4.74348,0.67868,1.60845,3.03652,5.36458,8.59458,12.11458,16.36651,16.91458,13.8176,8.96675,2.5676,0.19567,-0.22132,0.5876,1.91652,4.14458,7.22652,10.64651,14.69567,15.15458,12.17651,7.63868,1.69675,-0.66348,67.9868,64.824,62.6698,60.4495,57.817,56.3,52.9915,51.3915,52.9108,58.8217,69.3614,69.3085,212.9735,185.4518,186.2542,152.4386,97.8302,62.5977,32.0085,19.6,54.9193,115.941,279.3843,276.5735,0,3.217,8,16.915,29.217,43,53.915,45.433,28.132,12.217,3,0,641,685.868,758.977,894.567,1116.482,1412.651,1860.543,1926.35,1578.845,1144.783,733.977,618.783,435.977,445,475.783,541.085,645.868,795.977,986.892,990.807,836,674,509.698,428.977,2129.735,1764.452,1614.542,1016.932,72.585,-664.023,-1351.284,-1212.433,-294.761,780.693,2703.843,2765.735,6328.797,10123.127,16276.245,23029.166,28242.621,30671.707,29676.066,24586.703,18183.479,11762.67,7228.118,5445.619,23143.686
OREGON,Douglas,Umpqua N.F.,Tiller,43.09489592,-122.8965903,51.6,165.208,0,0,1,0,0,0,0,0,1,1,0,0,0,25,0.749999985,3.1,1050104,6.59988,8.46827,10.51932,13.1826,16.84037,20.35332,24.8726,25.6426,22.51043,16.56827,8.72499,5.85099,-1.79901,-1.33278,-0.3839,1.18316,3.5461,6.31427,9.05211,8.83883,6.28433,3.40728,0.38833,-1.92167,3.28988,4.60499,6.22716,8.45421,11.60043,14.82043,18.64155,19.02266,16.11938,11.38161,5.43722,2.78833,2.40099,3.57049,5.06827,7.18421,10.19604,13.33604,16.96644,17.24205,14.40049,9.98833,4.55722,1.96833,69.1889,65.2294,62.3967,60.0561,57.5672,56.6489,53.5489,51.5672,51.9672,57.8672,69.8111,71.0267,242.1548,212.2208,202.0914,167.6852,101.4629,70.2623,32.2678,27.7567,52.5789,131.6124,295.4598,296.5598,5.622,9.805,16.917,27.805,40.805,53.439,63.622,56.722,39.722,21.722,8.805,4.183,772.994,847.772,949.722,1106.316,1365.266,1684.932,2147.882,2199.699,1831.449,1345.833,898.616,745.728,535.105,553.289,593.289,664.883,786.883,955.322,1151.433,1134.994,953.105,779.4,627.839,530.105,2247.259,1847.656,1496.497,842.689,-250.34,-900.548,-1649.611,-1480.818,-665.874,642.739,2690.435,2835.918,10454.721,14791.275,20846.32,26517.35,30293.359,31867.227,31162.287,27543.488,22442.4,16378.242,11522.334,9326.157,32611.729
OREGON,Douglas,Umpqua N.F.,Tiller,43.0948154,-122.8293547,50.4,190.9971,0,0,1,0,0,1,0,0,1,1,0,0,0,52,0.001902651,2.6,1050108,7.00718,9.12685,11.43019,14.2516,18.01802,21.57802,26.10935,26.8216,23.50019,17.32551,9.24543,6.18617,-1.53791,-1.04924,0.03126,1.67768,4.04084,6.78768,9.32434,9.03476,6.42609,3.48517,0.66943,-1.62924,3.63943,5.11859,6.93551,9.29377,12.51152,15.75152,19.49643,19.81551,16.77501,11.86993,5.86901,3.10617,2.73851,4.04084,5.73368,7.96735,11.03377,14.1851,17.71685,17.93043,14.96543,10.4081,4.95901,2.28076,68.8133,64.2817,61.3042,58.8175,56.1583,55.1175,51.7308,49.7308,50.34,56.3175,69.1225,70.9775,189.9787,165.4863,161.0821,133.608,86.0582,59.4916,27.3933,23.2575,44.9524,105.5065,238.6787,240.4654,2.459,5.908,12.683,23.683,37.775,50.683,58.683,48.733,30.05,13.825,4.459,1.908,792.292,879.026,997.034,1170.593,1449.968,1788.844,2265.894,2311.027,1909.51,1389.81,926.251,762.967,545.467,565.242,611.517,689.159,815.251,986.984,1172.609,1150.425,962.65,783.692,640.65,541.784,1823.572,1489.435,1217.644,625.587,-310.443,-925.578,-1545.244,-1278.159,-451.969,626.483,2253.031,2345.502,5236.619,8701.245,14577.258,21264.764,26454.332,28815.453,27837.125,22831.438,16468.139,10275.66,6056.995,4475.451,34772.773
OREGON,Douglas,Umpqua N.F.,Tiller,43.0946,-122.7621,30.8,155,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.711309115,2.2,1050112,7.41946,9.8012,12.34533,15.33892,19.2331,22.83216,27.37383,28.02892,24.50063,18.0912,9.75928,6.52985,-1.26015,-0.73524,0.4727,2.19398,4.56762,7.28834,9.62515,9.25626,6.58772,3.58302,0.96455,-1.31618,4.00019,5.65231,7.66611,10.16042,13.45533,16.70969,20.38175,20.6359,17.44325,12.37437,6.29437,3.43912,3.08382,4.53762,6.4112,8.76645,11.905,15.06478,18.50214,18.64723,15.54834,10.83946,5.3651,2.60912,68.3979,63.3133,60.2039,57.5569,54.8039,53.6945,49.9548,47.9642,48.8112,54.8278,68.5979,70.8927,157.9482,137.7856,136.769,113.8825,76.5088,51.8943,23.8826,19.7714,40.4262,90.42,205.8085,207.8118,7.2,12.2,21.2,32.2,45.273,56.637,66.803,61.367,44.004,24.837,11.2,5.637,812.772,912.494,1048.343,1240.756,1542.533,1901.746,2393.292,2431.156,1992.175,1436.946,954.024,781.208,556.319,578.341,631.571,714.699,846.024,1021.421,1196.626,1167.665,973.247,789.016,654.717,554.247,1356.268,1036.244,710.475,172.811,-638.38,-1180.155,-1832.075,-1704.667,-915.849,134.251,1722.071,1903.385,12030.424,16235.664,21942.496,27050.988,29793.332,30773.496,30356.633,27746.287,23365.295,17755.766,13042.781,10906.463,36970.719
OREGON,Douglas,Umpqua N.F.,Tiller,43.09453589,-122.6948967,34.9,140.8839,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0.933012691,3.2,1050116,6.24626,8.19507,10.41154,13.24047,17.02338,20.69235,25.35641,26.09888,22.69051,16.51998,8.38464,5.46874,-2.39024,-1.95374,-0.86536,0.79567,3.17567,5.96464,8.59874,8.38527,5.82283,2.84227,-0.2143,-2.5143,2.8457,4.19669,5.97157,8.33504,11.56691,14.89051,18.75704,19.11951,16.04217,11.12814,4.99814,2.32467,1.93033,3.12567,4.77563,7.01807,10.10401,13.33298,16.98054,17.24708,14.2587,9.68164,4.08814,1.47976,68.3462,64.035,61.3303,58.9116,56.2654,55.0654,51.5597,49.706,50.6003,56.5106,68.9,70.2594,177.8415,154.9496,154.5146,128.019,84.5473,58.1169,27.3816,20.6756,45.9469,98.1879,229.8316,230.5966,5.491,10.444,17.935,27.935,40.935,52.851,63.295,58.74,41.74,23.38,9.444,4.491,748.633,824.036,932.57,1097.16,1362.345,1692.397,2163.394,2213.132,1822.213,1323.524,871.877,721.531,511.749,528.343,572.587,646.69,766.877,932.527,1116.877,1100.633,923.287,748.637,600.937,507.287,1608.195,1257.052,989.148,442.127,-423.525,-1004.351,-1688.333,-1614.171,-792.718,257.103,2014.983,2166.746,12259.874,16564.865,22378.818,27465.656,30527.424,31623.832,31112.441,28285.242,23756.498,18139.35,13303.861,11122.206,31754.764
OREGON,Douglas,Umpqua N.F.,Tiller,43.0943,-122.6276,13.3,44.27031,0,0,1,0,0,0,0,0,1,1,0,0,0,20,0.998097351,2.2,1050120,7.38958,9.84132,12.48839,15.58366,19.57956,23.22917,27.80366,28.42839,24.768,18.24171,9.75075,6.4792,-1.40041,-0.87003,0.43054,2.19054,4.57054,7.29054,9.55368,9.15842,6.45803,3.4029,0.82446,-1.45041,3.92958,5.62075,7.73723,10.30249,13.668,16.948,20.61192,20.83645,17.55606,12.39503,6.23485,3.3592,2.99958,4.49054,6.46171,8.8921,12.07761,15.2621,18.68132,18.79606,15.61567,10.82464,5.29036,2.5192,68.0533,62.8513,59.7474,57.0474,53.9961,52.841,48.9922,47.0922,48.0391,54.0943,68.1982,70.6039,155.3616,136.1751,136.5751,112.8334,76.7158,50.8749,24.2844,18.0961,40.5767,89.1099,203.7909,205.0948,4.467,8.997,17.485,29.997,44.997,57.997,67.446,57.956,37.995,19.464,7.467,3.979,808.764,910.329,1053.016,1252.153,1563.8,1930.507,2427.521,2461.487,2006.292,1438.503,950.29,776.746,550.707,572.725,629.764,714.803,845.842,1021.368,1191.29,1159.764,964.707,779.156,648.194,548.707,1415.15,1109.824,823.722,228.412,-627.761,-1231.174,-1847.979,-1615.673,-734.078,287.712,1813.909,1927.591,8130.683,12136.521,18334.572,24691.178,29398.711,31195.303,30466.889,25998.119,20064.234,13793.355,9092.877,7157.317,37200.031
OREGON,Douglas,Umpqua N.F.,Tiller,43.094,-122.5604,28.4,106.8542,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.250000039,3,1050124,6.44943,8.5969,11.01502,14.0092,17.93864,21.65392,26.33458,27.02524,23.4058,17.02689,8.65811,5.61471,-2.30529,-1.83595,-0.62189,1.10811,3.49811,6.27349,8.74987,8.46593,5.84647,2.80636,-0.11057,-2.40057,2.99943,4.48283,6.42634,8.9258,12.2503,15.59568,19.40689,19.7124,16.48822,11.42339,5.20339,2.45471,2.07471,3.38283,5.20151,7.56107,10.72096,13.96634,17.54228,17.74822,14.62877,9.91921,4.27877,1.60943,68.0012,63.4506,60.5572,57.8582,54.9606,53.7582,50.0582,48.1583,49.2594,55.311,68.401,70.1473,172.1608,150.6432,151.0959,125.0783,83.243,55.577,27.3649,18.9056,45.4298,96.2001,223.4961,224.9378,1.606,4.133,11.189,22.189,37.199,51.189,59.255,47.388,27.4,11.783,3.133,1.067,757.175,840.581,962.405,1141.811,1425.096,1771.446,2252.864,2296.414,1875.173,1349.405,884.109,728.241,515.296,533.746,583.219,661.175,784.12,952.581,1128.109,1106.702,924.768,746.812,605.241,511.296,1671.836,1390.699,1164.103,585.116,-320.751,-979.897,-1563.254,-1279.981,-367.702,596.737,2140.961,2216.292,4287.708,7385.009,13379.566,20602.922,26540.9,29340.6,28196.383,22379.594,15392.104,8973.81,4971.12,3687.691,33122.312
OREGON,Douglas,Umpqua N.F.,Tiller,43.0938,-122.4932,13.8,25.73964,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.821393831,4.7,1050128,4.31798,5.72843,7.56888,10.29749,14.04597,17.92155,22.87818,23.71924,20.22515,14.17843,6.13507,3.64868,-4.31607,-4.02271,-3.0946,-1.37972,1.02507,3.93134,6.92951,6.94126,4.50753,1.49311,-2.23202,-4.52202,0.91798,1.88507,3.36621,5.7004,8.91482,12.4104,16.59737,17.1088,14.0347,9.17762,2.84101,0.42868,0.00393,0.85507,2.24179,4.4611,7.53552,10.9311,14.90401,15.33507,12.37134,7.83798,1.95171,-0.43132,67.8544,64.7,62.4139,60.2142,57.5664,56.0733,52.7222,51.0733,52.5258,58.4697,69.1558,69.2406,211.3403,183.7554,184.1554,153.4226,97.891,64.1025,33.0803,20.5069,55.2619,115.1202,275.8825,274.3534,0.884,4,9,17.967,29.967,42.931,53.898,46.036,29.036,13.511,4,0,652.417,699.753,777.462,915.287,1140.507,1440.635,1888.376,1950.519,1601.434,1161.053,748.753,629.487,443.114,453.045,485.487,551.417,657.311,808.753,996.311,997.417,842.045,679.672,518.045,436.114,2085.999,1725.554,1562.554,995.216,49.933,-646.892,-1340.022,-1222.061,-318.475,732.346,2638.825,2743.534,6891.147,10719.199,16864.998,23308.102,28102.207,30246.738,29354.904,24682.771,18645.633,12455.832,7732.587,5992.638,23907.684
OREGON,Douglas,Umpqua N.F.,Diamond La,43.09350286,-122.4259772,38.8,73.70811,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.749999985,5.7,1050132,2.96436,3.93607,5.42709,8.01086,11.65872,15.66154,20.82368,21.74837,18.28514,12.41674,4.5329,2.38718,-5.61282,-5.44564,-4.6777,-2.96247,-0.5271,2.45162,5.76059,5.96273,3.63138,0.61615,-3.60624,-5.89692,-0.40564,0.23881,1.44333,3.68574,6.85769,10.45642,14.88674,15.53016,12.51216,7.76572,1.32572,-0.86692,-1.31692,-0.7471,0.37674,2.52856,5.57051,9.05923,13.29479,13.85821,10.96094,6.51913,0.46572,-1.74692,67.6537,65.4683,63.6154,61.7086,59.1683,57.5623,54.2616,52.8146,54.5683,60.4623,69.494,68.5523,236.8402,205.3505,204.7505,171.8017,107.0418,69.0111,35.3556,21.3214,61.0453,128.0906,310.8684,306.3264,0,0,7.068,15.068,26.531,39.463,52.335,47.471,31.598,15.598,3.591,0,592.761,620.675,677.401,794.778,991.29,1265.197,1692.401,1763.87,1450.088,1055.059,671.957,572.761,401.512,406.572,431.171,490.761,587.017,728.615,918.957,931.889,792.103,638.512,467.171,393.035,2368.402,2053.505,1828.403,1265.983,247.971,-493.772,-1268.829,-1258.374,-337.498,797.357,3000.968,3063.264,10400.076,14641.234,20740.59,26574.055,30505.23,32073.564,31389.908,27666.123,22352.678,16275.126,11418.847,9326.874,19094.748
OREGON,Douglas,Umpqua N.F.,Diamond La,43.09183792,-122.1570764,37.4,220.4188,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.178606231,5.5,1050148,2.89775,4.15904,5.99891,8.88625,12.81217,16.94891,22.16891,22.98496,19.17496,13.04102,4.71102,2.28381,-6.07817,-5.79225,-4.73225,-2.93096,-0.45422,2.53775,5.63183,5.72381,3.22789,0.07789,-3.93817,-6.34225,-0.62817,0.23904,1.7717,4.23033,7.58496,11.2717,15.65299,16.18367,12.89102,7.9351,1.3051,-1.10619,-1.58225,-0.81096,0.63496,2.98033,6.18299,9.74496,13.9017,14.35775,11.2051,6.56381,0.38775,-2.02225,66.4,63.7394,61.8606,59.4734,56.6279,54.8,51.1871,49.8,51.7408,57.4408,67.8408,67.3802,209.4049,184.1443,176.9572,147.5966,90.1953,56.8674,27.8,16.1,48.8674,104.4953,261.0736,264.3328,0,0,6,14.592,27.129,41,52.592,45,27.129,11.592,2,0,582.789,620.987,693.789,825.918,1042.102,1336.17,1777.693,1838.96,1486.102,1067.381,670.987,562.592,387.394,395.987,429.394,491.523,590.394,732.789,910.789,916.987,769.394,613.394,455.394,379.394,2094.049,1841.443,1583.572,1038.203,60.962,-661.326,-1352.355,-1234,-325.189,685.598,2550.736,2643.328,6541.993,10527.071,16857.885,23768.137,29015.555,31330.869,30340.207,25309.885,18781.945,12212.736,7514.873,5581.72,20111.443
OREGON,Douglas,Umpqua N.F.,Diamond La,43.09132294,-122.0898519,22,122.5287,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.586824127,5.9,1050152,2.36227,3.54588,5.35722,8.26187,12.21321,16.42321,21.7296,22.5296,18.67722,12.57588,4.19588,1.78361,-6.77773,-6.47639,-5.38639,-3.57011,-1.09011,1.93588,5.09361,5.22361,2.70762,-0.45238,-4.59011,-7.06011,-1.22773,-0.39412,1.12361,3.60187,6.97187,10.71321,15.17361,15.7096,12.38361,7.44361,0.73588,-1.69011,-2.19773,-1.45639,-0.00639,2.34588,5.56588,9.18187,13.41361,13.8796,10.69361,6.06361,-0.19011,-2.63011,65.7,63.3547,61.6361,59.2401,56.3,54.4866,50.8,49.6,51.5401,57.1762,67.3639,66.5547,205.4296,180.6296,171.4296,141.3296,85.3029,51.8628,26.2401,14.3866,45.8628,96.5657,251.6963,257.5562,0,0,0,13,26,40,52,45,27.134,12,0,0,558,593.227,662,790.361,999.588,1287.321,1723.722,1783.96,1437.361,1032.361,643.361,539.227,367,376,408.361,468.762,563.227,702.227,877.361,885.361,741.762,590.762,434,359,2054.296,1806.296,1714.296,1023.296,47.029,-681.372,-1349.599,-1251.134,-355.405,593.657,2516.963,2575.562,7448.594,11436.973,17747.09,24472.115,29525.189,31747.781,30814.93,25938.922,19614.447,13112.064,8394.424,6499.493,18731.834
OREGON,Klamath,Winema N.F.,Chemult,43.09076848,-122.0226294,9.6,128.1446,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.883022208,5.5,1050156,2.78626,4.27909,6.4112,9.5159,13.62083,17.82403,23.06403,23.76403,19.7759,13.5459,4.91909,2.19494,-6.64319,-6.17506,-4.89091,-3.06091,-0.55506,2.45494,5.42494,5.41494,2.73813,-0.49,-4.34187,-6.89904,-0.92187,0.15909,1.95722,4.55909,8.03403,11.7659,16.1159,16.5359,13.06307,8.01494,1.27096,-1.37904,-1.92187,-0.94091,0.76307,3.22909,6.5359,10.14307,14.2459,14.59307,11.25909,6.53096,0.29096,-2.34506,64.9187,62.2398,60.3,57.5531,54.4717,52.7187,48.9717,47.7,49.4187,54.8187,65.9717,65.8813,180.7501,157.2501,149.4182,120.3784,73.1091,43.5904,22.6717,12.5585,38.7904,80.3995,211.6779,223.446,0,0,7,16,29,43,55,48,30,13.681,3,0,570.813,617.283,703.096,845.096,1074.59,1380.59,1831.27,1880.59,1503.307,1073.494,669.283,551.813,371,384.681,424.283,486.813,585.813,728.681,897.813,897.494,743,589,442,363.813,1807.501,1572.501,1277.182,723.784,-167.909,-854.096,-1478.283,-1362.415,-512.096,379.898,2026.779,2234.46,8345.097,12455.216,18733.152,25224.031,29961.391,31996.916,31132.738,26583.207,20531.711,14124.385,9338.004,7357.148,20596.652
OREGON,Klamath,Umpqua N.F.,North Umpq,43.1442,-122.9637,43.1,160.9315,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.578217271,2.3,1052100,7.66194,9.86741,12.22074,14.96593,18.6288,22.02329,26.38065,27.08778,23.94259,17.83231,9.97977,6.80898,-0.7006,-0.17806,0.88968,2.47977,4.81222,7.48713,9.9238,9.5687,6.99616,4.14616,1.54417,-0.77551,4.3694,5.90977,7.75301,10.04565,13.1881,16.29301,19.89731,20.18231,17.26713,12.44162,6.65713,3.82153,3.48194,4.84968,6.56005,8.72301,11.72546,14.76005,18.15222,18.32935,15.47417,10.9894,5.76681,3.02153,69.4222,64.8727,61.7482,59.1694,56.6736,55.8491,52.5227,50.4227,50.7481,56.8491,69.7213,71.8264,229.857,210.6722,202.0069,171.4,100.8023,71.0833,30.9157,26.6412,54.638,134.0148,299.1403,294.5333,1.977,5.19,11.454,23.463,38.495,51.505,58.727,45.949,26.685,10.667,3.19,1.222,834.352,929.134,1054.458,1231.282,1515.81,1851.593,2322.338,2363.847,1970.005,1443.153,978.134,802.352,579.801,602.833,651.352,729.616,860.167,1035.389,1220.861,1192.352,1000.843,821.333,682.319,576.843,2237.287,1961.407,1665.005,1010.111,-185.333,-834.306,-1511.375,-1158.009,-254.176,1009.482,2895.708,2907.445,3411.745,6438.921,12240.639,19329.834,25452.42,28300.375,27149.473,21177.973,14148.926,7836.694,4139.282,2809.523,37136.871
OREGON,Douglas,Umpqua N.F.,North Umpq,43.14417123,-122.8965072,42.5,370.6049,1,0,1,0,0,0,1,0,1,1,1,0,0,10,0.982962907,3.5,1052104,6.13503,7.8252,9.72659,12.29745,15.89809,19.43798,23.99525,24.80525,21.75595,15.93456,8.17445,5.43439,-2.24561,-1.81486,-0.91422,0.62445,2.98578,5.77578,8.65364,8.50364,5.98289,3.12091,-0.06694,-2.39486,2.83439,4.02589,5.53584,7.6967,10.80803,14.05659,17.95311,18.38445,15.54381,10.88316,4.92445,2.34514,1.94503,3.00589,4.40717,6.46595,9.44595,12.60792,16.32445,16.65445,13.8737,9.53241,4.05381,1.52439,69.1064,65.5989,63.0134,60.7069,58.2925,57.3069,54.4069,52.4134,52.7925,58.5925,69.9925,70.7,266.0318,232.9833,224.3763,183.5924,110.0919,77.3989,35.6919,30.2994,55.8139,143.4994,322.0763,322.5624,2.925,5.925,11.925,22.781,36.781,49.791,59.781,50.497,31.561,14.706,4.791,1.989,748.225,814.3,905.295,1050.445,1295.664,1603.723,2057.327,2113.659,1765.456,1302.241,867.231,722.3,517.214,534.214,571.214,638.289,756.289,920.364,1121.225,1109.289,933.214,763.941,607.214,511.225,2569.643,2163.933,1874.088,1152.508,-39.278,-719.753,-1496.278,-1262.411,-388.694,979.122,3077.021,3163.959,6186.045,10205.792,16482.605,23446.582,28811.354,31226.562,30222.449,25018.199,18441.543,11904.904,7160.516,5289.384,30454.123
OREGON,Douglas,Umpqua N.F.,North Umpq,43.14409058,-122.8292178,5.3,8.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.116977809,3.8,1052108,5.7021,7.26629,9.08975,11.62348,15.19458,18.78291,23.40283,24.23181,21.19872,15.41724,7.68351,5.03107,-2.71957,-2.3279,-1.43744,0.09358,2.45519,5.27256,8.2294,8.12894,5.64727,2.76792,-0.5679,-2.89687,2.3821,3.48519,4.94667,7.0804,10.17143,13.4588,17.42762,17.88659,15.07358,10.43313,4.43248,1.91107,1.4921,2.47416,3.82667,5.85937,8.82937,12.02777,15.81659,16.18454,13.42351,9.09306,3.56248,1.0721,68.8935,65.5802,63.1897,60.9794,58.6722,57.5787,54.6794,52.7692,53.2692,58.8794,69.8103,70.2278,244.4935,211.373,207.6761,166.9937,104.6858,74.9037,35.0543,28.6654,52.5551,129.9489,295.1411,296.1141,1.095,3.198,8.198,17.301,30.308,43.301,52.236,41.339,23.434,9.236,2.103,0.103,724.689,783.83,868.94,1006.519,1241.731,1542.88,1990.181,2048.181,1712.564,1263.203,837.727,700.586,499.419,514.419,549.521,614.624,728.727,888.734,1088.734,1081.689,912.419,744.483,585.521,492.586,2410.979,2024.183,1822.619,1150.91,107.3,-549.99,-1268.776,-994.852,-177.476,1013.169,2888.328,2957.955,2389.362,6145.732,12172.691,19312.455,25388.428,28374.729,27133.547,21214.082,14214.156,7811.73,3363.049,1761.57,28616.502
OREGON,Douglas,Umpqua N.F.,Tiller,43.1439,-122.7619,55.1,381.9498,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0.17860619,3.3,1052112,6.19492,8.03313,10.13142,12.83982,16.51973,20.12973,24.74109,25.51118,22.27143,16.24313,8.29473,5.44635,-2.335,-1.91374,-0.88526,0.72338,3.08466,5.86474,8.57643,8.38661,5.86669,2.94669,-0.15508,-2.47374,2.83492,4.11465,5.79296,8.06152,11.22277,14.51143,18.37296,18.76313,15.80457,11.00482,4.96482,2.32634,1.93492,3.06466,4.62312,6.7816,9.80287,13.0016,16.66313,16.95322,14.07339,9.59492,4.07482,1.48634,68.6001,64.6143,62.0143,59.7018,57.1891,56.0152,52.7153,50.8153,51.5153,57.489,69.3873,70.4,190.3,165.1941,164.2933,135.6594,88.6373,63.8357,29.6179,23.3033,46.6314,104.539,241.2128,241.2135,4.119,7.992,14.119,24.111,37.841,48.841,58.834,52.103,34.24,18.977,7.119,3.127,748.678,819.652,921.492,1076.466,1331.43,1652,2112.109,2164.126,1795.304,1312.5,869.661,721.813,513.831,529.956,571.813,642.804,761.661,925.653,1114.796,1100.813,925.822,754.704,603.687,508.829,1775.298,1428.174,1205.23,633.26,-286.698,-826.874,-1527.667,-1382.153,-560.885,457.099,2198.545,2315.208,9101.93,13172.723,18136.607,24102.52,28592.256,29955.547,29367.244,25463.875,19784.051,14696.401,10194.658,8264.164,31148.33
